item,user,rating
B000B511L6,A1E4K52QM4RXYP,5
B000090W81,A6KKZ8NROZAYK,5
B00080VMLS,AVOFW6XUCR8XA,3
B002AK5EUY,A3PMAUQEHQ06GN,4
B00000K3SO,A18WDOD4HM69IR,4
B000KMHBFA,A3FH4R6Z7F42CE,5
B0044D4SD4,AQMUXDDCLJSSV,4
B003GXF6K2,AYADZ0PT8C9EY,5
B00FHB2XB6,ASHO96ZB8AL1Z,3
B00ABA0ZOA,A1N9ELULUQTH32,4
B00CMQTVUA,A1BIS6FID9J16M,5
B004S8F7QM,ALUXGLXBC5ZYT,5
B00000J58X,A3EPJB4ID3CQ1,5
B00BU3ZLJQ,AQN14T2B6C16,5
B00000IU7S,A2HZY9Z69HE94U,4
B00146LV5C,A232GERJK2H90U,5
B005JFNE8G,A26XDZLCQXK5GJ,5
B001W30D2O,AO2HNCG8SG26J,5
B007U7M0WC,A2DGDRVH2I0TP7,5
B00381A1L6,A1X4GR5ZY1DTB9,4
B003AH8JIK,A3Q9J4O1ESVB27,5
B00G69QGPW,A1AQJAZJHM2NN7,5
B002EQ9V1M,A2DZ4D1XL03Z02,3
B001UK509U,A3A2AVD40MO6QT,5
B009F7OTJM,A125OSZZ5L5DYG,4
B004717NNU,A36LMQHUQVIZ94,3
B005GSFU4M,A1AJWJGB89GSIL,1
B004K4V74K,AEQ0QDUQMGWXJ,3
B004I28CYC,AZ0JDOA57EG4C,5
B00CYQ9Q76,A1MZ4DPI8OB9JI,5
B00EJOCB4G,A1HIBJBVQWHAO8,5
B00388F4IE,A3MBRHDP99B1SJ,5
B003GF920U,AHTNAAODLVM14,3
B007RTG0DI,A1OE2L4S9QNN6X,5
B002KCNV70,A3FOYAMCBA9BA6,1
B00A6SP0QU,A3C8SJB75N97U,5
B003U9E8QU,A1W59X44Y3CZ0R,4
B004U53AHG,ASGEI5BWEL7CQ,4
B000ETREN8,ASDIUF0SHMRLF,4
B006EEVDA2,A1M4PI57QOGVUK,4
B000063XO3,A29L4QWSIXKRE3,4
B001UK509U,A1UP19XQH91JT0,5
B004083ELK,A38411TEV4YO99,5
B001ENBBGO,A9WYPGTV2AI20,5
B00006408Q,AULDDIOHU5I60,5
B001H00156,AJGU56YG8G1DQ,5
B00CTUGP6W,A167KPMW1NBZJW,5
B000OSHG6E,A6OQWTBDN4TII,5
B00000ISC5,AVHN134ADVP4R,4
B00F4WMAI4,A219A3N8P79BIZ,2
B000OKW1DU,AEC1G3QCQWOO9,4
B000E1PY6U,A1RNYEDG22K83,4
B008B68HQY,A2UG0R9LUL2N1Z,5
B00428LJ0G,A15CDA37U3FX2A,5
B00CFELU30,A1H287P2WAHSV0,5
B006X415GK,A153LZZ5P998BC,5
B0001MIPXQ,A3LY3ZEYZO043L,5
B004OGBNJ8,AXIZ6NPAN104X,4
B000KFWQKW,A1K7QJ1LHAY99B,5
B00ABD6XIE,A1VNUAODI3DNF7,5
B006RQ8UNA,A28UK6YNF5GRET,3
B007ADIGVU,A3EXWV8FNSSFL6,5
B006N6S93U,A2Z44ZFSTKEATX,5
B000FY03E4,A11ED8O95W2103,4
B007CEK818,A2ZK6DO6P1Q87R,1
B0010XAJI4,A142GO7HKWSON6,5
B0035FWBG8,A2TCHZ6YNLA8O9,2
B001IEYXAA,A1P50D2A9KC4WP,5
B00DUARDFC,A38C12950IM24P,5
B005N548KK,A1PNT1D0OBHLPV,4
B00C4QVG7E,A2XYH8IHILWW7X,4
B00GDP58AS,A9PG9ODPPP31N,5
B00005U8TE,A3KNXWG1ZGUWW2,5
B00065AQ2Q,A14E0MJQA1I7VT,5
B000S8CX7M,ADYZOSTF9LZLD,3
B000GZCBFG,A3JT9T3QRBXW3X,5
B0001VUF9E,A1RHODW00YXCLG,5
B004S6DYQE,A2TJ89QNOHVFZ2,5
B00ANKD7V6,A292NDEAXUNW62,4
B007Y74YXQ,A3I0E1509ZU29N,5
B000ELSZW0,A3062L8V7C44RC,2
B000UY8XM8,A37CXU92U7FYJH,5
B0009QXXB8,A29JUMRL1US6YP,4
B00CKH9QWO,A2VIX3WXF4HG9T,4
B006ILW9WC,A3L8DZO4N7A63C,5
B00008QJ25,A3EDQOXFO4PR70,5
B00114Q4KO,A3E4JEE36A3BUW,5
B0090BZBSQ,AFKEDWPB99U8M,3
B000283X3G,A1KMF2QPCDHE7,5
B00021Z2FU,A2QRQE0ZFSHTKW,4
B002RL7W9C,AJGU56YG8G1DQ,5
B001IM4CSU,A2HZKWV36U9SXM,5
B000REP3E2,A12URJ8Z6P9Q8S,3
B002YITFB6,A16BYDIT21IYHR,5
B007Q19CCI,A2CF66KIQ3RKX3,5
B000I0ZMOQ,A2PACZGDPW8PF8,4
B00388H46O,A34VA2QLT0X903,5
B007BEJQG2,A1Q08H4B9QGT2N,5
B0015VM60U,AA3M6KFCM888Z,5
B0074NVHUS,A2OC0RLZF457YY,4
B004ND7FOY,A3NPN5L431ISP7,5
B003DTMQAM,A34GM17T6WTJDK,5
B004YNRHVO,A2ACBKGKN0M09R,5
B00BXJQ9QQ,A2R5J3MYORC4M,5
B0044DLMII,AXAJXJZUL2J5P,4
B004W1T8YW,A65LXCGTCXLNC,4
B00BOUS2RS,A30JY9GNRTPU6T,5
B00002EIVN,A38ZWVXP325P3Y,4
B000U4CUHC,A30QZ7UKDUJHBB,1
B0052D31FQ,A84DX3M4BARM,5
B00DA1JU1Q,A2JXWKX9YY4M8F,5
B004SN4OAW,A81XIM8XFKWX5,4
B000KL8UVK,A37ZDR0FRR5BA5,4
B000BB56KM,A3TPHWX6JOMS9H,4
1929780907,AN0LF0EJ4YGG,5
B00CRZXUZI,A2I4A4WGWII18Z,5
B000QUJKFU,A2YGB747HQLREO,5
B007CJJVH0,A3MQGCON7N8WWB,5
0976990709,A1E6IYIZ7BN9KC,5
B00080VMLS,A1EQ5D5JRSW23K,5
B00146G71U,A1BPEOEXWUJ7KM,4
B003C1MW4Q,ACRYKETNPWWKN,3
B000NW3LXI,A2BZ16RKE13PKV,4
B0037UT1LY,A2ZGHCCOXACCNB,5
B0041CJM6G,A2LESSJPC1HJDL,5
B005VSN27E,ANU2UXMA3XT65,5
B002RL7VNO,A32E0D8WI1IN87,5
B00COAACEI,ASGGVJI9IOZAA,5
B00385MZW0,A8CK54VT5DJTR,5
B000W3XEQM,A184K5PFSEL337,5
B0036QXU48,A2NWTFUOU0YYEI,1
B000DIMXUE,ATYAEGPXEN658,5
B004JBCENC,A1IKRCT2IYW8RC,5
B006ROJQZS,A21Q9JVG4SII51,5
B0060Y271K,A3PGA87E29J21R,5
B007D850ES,A1H287P2WAHSV0,5
B001JQY6K4,A39F5YVCRG7QXA,4
B002S52VWU,A38DRSEGD05IVY,5
B004MWBGOG,A2IB3CUVPRE28M,5
B0041LNSGC,A1OBBMIMZ9PD5P,5
B00009ENDM,A22CW0ZHY3NJH8,4
B00BM2V52W,A2RA8EXRAZN45S,4
B00004WKR9,A3ON633GO6OYNZ,3
B003H7J7KM,A323SBUESX9H53,3
B004KZCF0O,A2RVCF21L2NPU5,5
B00008MIGP,A2QW7P8MN8AB9,3
B00BS3Z5B2,A15TM3K5VLY6FC,4
B00A39GJ9O,A17GMEFQ6X5RH2,5
B00CDGA69Y,A3KPD3WLML2Q4E,5
B008DBZC8S,A19XNAQ2TG01QW,5
B00C6Q7MJI,A3FWVV13DJELLV,2
B00BQYQYMW,A2QVXWR7AVIC6R,5
B001C7617Q,A710OODOQW65L,5
B00ATX7IDA,A2X7NBUETXC19E,4
B0002CYTXK,A194K60CWZ371J,4
B000PD7SZC,A11T3YPCC0HRT1,4
B004813L0S,A191KCBQAOA98R,4
B007B7LTE6,A161CJ5WW8VMP8,5
B000EK59H0,A3NRGAYOT754NE,5
B004P971L8,A14HQZ9UYU2CGB,5
B006RQ8TY0,A1LHVH56FDDA7Y,5
B000UOCVDK,A2UXXMQGSUZ1PB,5
B004P9AH7I,A37S5J6CJH3AD2,5
1933318996,A3K3SE4RK846WO,5
B000GUEXBG,A2HYEXSRVJRLC5,5
B00008XL31,A1LOAUS8602PKT,5
B000VBB8SG,A1DXLFDS7364SM,5
B002Q4U71K,A21J42MKIZWG65,5
B0019GEU5K,A36MP37DITBU6F,5
B0043KJW5M,A39OGUUV3YT0C9,3
B0077NCEWA,A2ZMCR8WL0I10J,4
B008RWVE76,A3SBZAOPPY40IT,5
B000641DPQ,A3QY5N1QTNZ4F0,5
B000B8L48S,AFHYEO3Y1IIDD,4
B000WD3XBI,A2QIHZT6DDO191,5
B002BRU5E6,AEHOBANQTVV0L,5
B0075XNGGK,A2JSNRJV7DL5JZ,3
B0046ZNIL8,A26R5B65X7MDLD,5
B000FAB7I4,A30NMZ7072TMTN,5
B000BNJIVI,A2RIAXGSBP65BJ,5
B00BQYQZSK,A1Q84IBFXKQEX7,5
B001BJHCTQ,A1PX6J5JA6WVZK,5
B005OC00XG,A3G9XNP5NEHKBG,5
B000231FSQ,A12E78L9515IF6,2
B006ROJJCS,A3PXFUL4WX8850,5
B0015IQO0Q,A3J0PV46K99ZFS,5
B003LPUCEK,A2PN55MTK1BIL5,5
B004PBLP5O,ARZISCAS0HXNL,5
B007M42U32,A2KWIRXYFC1OQ1,5
B007J3F9IY,A3KJ9UTP3TSDJW,4
B000096QNK,A1XMGSA9YTYDKZ,5
B00BQE64XG,A1BP92HYW0HQST,5
B00AHKIPSC,A1AU09IM8WDW8B,5
B000NOU54O,A35751H4QC47V9,4
B000E99Y6S,ATISHFOWPA662,4
B00006408Q,AQG17YFAR1ANR,4
B00D4NJSA8,AUEW0SKOB1XYF,4
B004JA7M4E,A28WQBBSTXC0VH,5
B006WAL3YO,A1WGR2ZO77RZNP,5
B0045UBG6I,A1S7FOMAAM2XC7,4
B00284615E,AHTRAZC22RDFE,5
B0051939K8,A8E9ICX0UM2HN,5
B003AP4JPE,A1ZH822HF9CVV,5
B00004WKU2,AK0CENM3LUM28,4
B001KW063S,AF6Y350TU9EOA,5
B000BNCA4K,A11HJ74GWL8PCS,5
B0045K0QZ0,A26KHZE0HTS057,5
B00ABY8MNC,A2ELTZP501ZTRU,3
B00A88EV5Y,A2BVWV5NFTBOJE,5
B003JQT4Y0,A2Q3L9FI2BZPHQ,5
B008YPL8R2,A6HTIMDCCZOV,3
B001447IX8,A2D3BT3VQLI1DA,3
B0043E8JKW,A3AGWRMHKLFLWR,4
B00B03VW58,A2OFSZFNHM38IU,5
B000NW77VK,AQY6K4ZFJHHRF,4
B008G0YIL8,A108UJC8MQ0REU,3
B001W32DOU,A30M15FQ03950H,5
B0057QVRL8,A9CBIYEOIRAXZ,5
B007U7M0K4,A2L52VIJOCD07N,5
B0038AJIMK,A10JJ1J4JXVZJL,4
B004N4XV1Y,A3J76VSGS3C4Z4,4
B00292BX8U,A1V5E2LYHO5EO4,5
B0055B7Y8U,A1NSBJCDO3YDP2,5
B00065AQ12,AJKN1OQ368JGH,5
B002OFCW5A,A125RJV9U0LF5E,5
B000ARTT7S,A1T4W38AC7EZTO,5
B0001X2XE2,A2F04CXDQV30VR,4
B000JVJ8KS,A37DENG8BBSJFQ,5
B004MWD5P4,A1VT4BAXU8WTRB,5
B00BWYFTNG,A2RLQKE9NHSSZB,5
B000197NXM,A3JH0E78R55GYY,5
B0002F7KUG,A2OAQHQRJQP6J7,5
1616613793,ARPDVBJWAW9E7,5
B00361FUG4,A1RVXZ3K4XL2S2,5
B00C16YYW6,A1AD9GUL4O81UO,5
B0038AR4VM,A2SYD51JMM3B8W,5
B000NW77VK,A3IFTXSHTCG3VK,5
B007OLRG28,A2X9UVBGLYQZTN,5
B008IT5DAM,A177ZEKMW4URLK,3
B00AMI5FN2,A3HD1AJP0E353F,3
B00CEQ1HPK,ATGM5E0Q1NSPJ,5
B004YA73A2,A12KPYPQOJZKX2,4
B00CG0CKVE,A1O2QIQK2OR5TC,5
B002R7IK74,APJVBWZN4T3E6,5
B006O6F4O6,A1A1PECN5HUN4O,5
B000FK3WDC,AJSP0Y4BE8K18,3
B00CZ3F276,A2NMQWBDWT3SQF,3
B000OVBYIC,A2DH1YCRPAHXJA,5
B004G8QNO4,A2DPQBZAD05KWD,5
B004R1ZUNA,A3J8SAK96UFSYZ,5
B000096QL3,A1PTTEYFE49BQM,5
B004KZ75JK,A1AHAETTCFARPJ,4
B0045X6WBE,A3V0480PVRUZGP,1
B002BS4JDS,A1PBC5OFVF72YJ,5
B00005JS7E,A23TDL0WBGBMRZ,5
B00499CVBE,AE8AT5NB4DDRM,1
B008MJ62PI,A2065HBMYDXJ1S,3
B00112ASYO,A35MDIBPAX9X7U,5
B001BS1U90,A1A6VXCUVRZWFN,5
B002YIX0XA,A1K2EM1HZ2IE68,5
B0037OOK5M,A3MGKRVGQPOAQ8,3
B002TIU1ZU,A2UAS6OGCR8IUG,5
B00BFREGZ2,A2QDOJFFLFGF18,5
B00388IRPG,A5QI1LLKL6Q0E,5
B000NR4BLY,AIAYNAZ54QQRK,5
B007XPLI56,A1OG5GN58D7TWM,5
B0055D1GNW,A2LZMD9YOXCNSP,5
B004O0TOX6,A27X7XXOKMK879,4
B00DQRPZPE,A3AZF340S872XO,3
B006K3L8CA,A1BPGO2NXUA26X,1
B001ANX4SG,A3GBSKCNLBC9HN,5
B000050B3H,ACR4HKUT808U1,5
B000NO9GT4,A3HLB66FSDMF5F,5
B004MWJLHK,ACH1YOSGB89BC,4
B00009ENED,A2W4ST4L33BWXF,5
B000N5QNSK,A76W6TNTKOL3L,3
B007U7M0WM,A1G8JNHF0ZE4FA,3
B00B909ZNS,AFYY9EPUDL6FN,5
B00CMQTVUA,A357A1TI51VT1S,5
B008C0O55G,A3OW151NEZN0K,3
B00857SRSW,A3MEMX0XF00TBD,5
B001D0C70C,A3TQCCPOCTU7GR,5
B00006408Q,A1Y249MSRVCWWQ,5
B000E40RW8,A1BNMZF9H3AZCM,5
B00000JBL7,AQSU58L0QIE2G,5
B00CRZXV2A,A2J3LXFPE1AKL0,5
B005OSYKKO,AW53F6OQAQ0UT,5
B007Q0OMJW,A1EVV74UQYVKRY,5
B003AHG32E,A19284DX9QYBYI,5
B000GIPOJS,A14M1HSN0AZGYL,5
B001859AOS,A18WVXXPZDDG6I,4
B0015KVAEE,A190EAFTGCQNED,5
B001JK4MRM,A3VVJAQYJKJC33,3
B0009PAMXQ,A4DRGD09QEE9I,5
B002SJMR20,A1LPTSTVZJ21PD,5
B00BG8F0IW,A373U1DE8WUT60,1
B00000ISC5,A5GPH59NDWJRB,3
B00362OJ06,A1S9TVJIMBPB5Q,4
B008B68IV8,A1AN2BK5HJELYW,5
B003O3FYP6,A1IXZY3N3430W9,5
B000087L1K,ATCMMK2BT5TOV,5
B00CMQTVUA,A3J8ABVGK7ZL6H,2
B003CF9ZXI,A3TYMCIQN8ZM0Q,5
B00DMC6KAC,A3N5FJ62JASQ7B,3
B001IMG5WG,A3VKQD1UZ1A66Y,5
B003DVB8NG,A1XVF5DU3N05OM,4
B0085UA9WQ,A39H1GO9E3YQIB,5
B003TUKEM2,A3W0CDAZYQB0Z3,5
B003WFIMJG,A1MJCGOBHAQQ8M,5
B00ARWCFFO,A3M6KV5PDU46YI,4
B006O6FKG8,A39D7ONPOORMUT,5
B0083ZHL60,A2IUCLEL3H440K,4
B000BTP30M,A2B1OBKIEJRWFO,5
B001543YEY,A2CRIQOX1SYA3I,4
B0075XNGGK,A3C8CJJB89BTEJ,5
B000NQMAFO,A349G02UNTWNW0,5
B00BQYQYMW,A3PPXVR5J6U2JD,2
B000I8SNNA,A1WMDGXKYWP0CR,5
B004JIL6G6,A3NUL79XB88MHY,5
B00004YTIP,A3CYQNJD5EB7PK,3
B00292T6HA,AY5XWJE0LEYB8,5
B0000683A4,A392XOW0J9K3GB,5
B00005BTWU,A2A4M3EDEUKG3L,3
B0032VX04C,A2JFQW7VM2QNPH,5
B0080AHH5S,A3PO7P9MHI3WY2,5
B00000IZEM,A992GET8E8OEQ,4
B000HVVIGC,A2W0PZF2XXVHS4,5
B00000IWIT,A3BGQMHZA5317Z,5
B002V3RCE6,A25TT44FXNV0F0,5
B008J28LIE,A2RKI7RPP5CJMG,5
B007Q0OMF6,A3FEZU57GLQYQI,5
B006WCN6XI,AHQ13I9CI4US6,5
B000WCOJZ8,A2KJ6RTHZYFW7Q,5
0979658500,A1VIRBUVES2QHH,5
B0001AEZTG,A3LF61Z1S07PJY,5
B000W7JWYG,AKVUUDPUOOJ7G,4
B004FJL5WE,AQKN0LR4CQY28,1
B000KMHBFA,AZ3GYWRG9085J,5
B00A8O86H2,A3M0QK9BZKRN1D,4
B000WD3XBI,AJ9CT4QBXOT2D,2
B00008PW02,A13DS9DA3ASN4N,5
B00B2HGOEQ,A1M5ZT35YX6TIN,1
B004OS8J98,A3R4FG7G16C06Q,5
B004O0TP3U,A2J39GPS8D4YJI,5
B003R6H59I,A3I49HMI4LV6HU,2
B00CTUFWA2,A2GRDQJ4Z7053K,4
B0009K3116,A3UHSABECUIT3Y,1
B007SM3582,A2L6BT1PVV9YN0,4
B003EHYOO4,A3C7G0HOJTOQ0I,4
B009VE38CI,A3C3R14TU6ESH0,5
B00439BG98,AO2TFYR7UQ8EF,4
B007J3FAJ2,A3BKNXX8QFIXIV,3
B0043RF43Y,A3D0HMC6RQT0N0,4
B006BLGBXC,A2P739KOM4U5JB,4
B004S6EAYY,A2CT2SA6KFE8GC,4
B000VO3HFK,A1IAYAFKVYM22P,4
B005VPRDBS,A22WEPD0WR2K0Q,5
B00DECZ5D8,A1GARI2JT6EAWA,5
B00F9F6OVK,A2Q12G0CRKK0KP,5
B001ESQTUM,AJGU56YG8G1DQ,5
B000CBSNKQ,AWYODUY6455QE,5
B00D8STBHY,AW7LFBJHUX1I2,5
B00004TFXT,A16PVP05Q5Z463,5
B00B1Z6FW0,A3M6KV5PDU46YI,3
B00ECV4DBA,AGFGY4EJ37VS2,5
B00BC1UBDW,ANVTZAFAFKZFE,2
B000LSZVKA,A1002UBC6V258U,3
B003PE1OLM,AZ5BYD434509X,5
B008B68IC2,A3OA44KS0WYEXE,5
B004VCT14Y,A1YDJKYFOT9QG5,3
B00000DMBF,ALKDL3UEHSDPC,4
B002GO860O,ANE1YRXMBIQO4,4
B00CI6J5JQ,A3057ZJL1OX1W0,5
B00CI6JDIY,A1UUI7PFQ5FU4E,3
B001FPK1OY,ASWY1ECMJHAVE,5
B000REI1FU,A37D2TGTIXRV2N,2
B00BH0SDEW,AYNZNPMJ7QSES,4
B0002AUWKG,AGIOT5X725BZ2,5
B005IFW3P2,A1IKRCT2IYW8RC,3
B007IYD4S6,A4ZTZX195NYUN,3
B001617RW6,A12E8O2LHQ74EO,5
B008S9QACW,A1PYR1JK62E9L4,5
B00CM5DA62,A10ZBR6O8S8OCY,5
B00A92GKJE,A21WANBYNYXU0O,5
B00B0IILHA,A13RHEGN5F5RFK,5
B0037UWNR8,A3OCQ2XJGV8AOJ,4
B000AM2K56,A17UZAAXZ3923D,5
B000W3XEQM,A3P0PA5CEP3HTU,5
B0013J2JW4,AXGGVMPYDHZIJ,5
B007Q0ON32,A2QKQGCSPCUN8,5
B00EDBZ58E,AKCZIJ6ZHE41D,4
B000ICNZR0,AAMJ8WHRHFZ9J,5
B000OCEWGW,A3M3KERBC78HXZ,4
B0043E2X4A,A3GPDH4FMH514Y,5
B0002HWFV8,A36RJG7HHV45TQ,5
B000V5DHT0,A2VJJ2POCLMED7,1
B007Q0OJJA,A1TWSLOQJPU9VF,5
B007EA6PKS,A1UKX6QG02W1WD,5
B003H7B78M,A24O7OJ689YFPJ,4
B001UH5VHO,A10MG6WLSMALA1,4
B007SYH2GQ,A1QL2MCLLMCE0W,5
B005VPFOK0,AP2XFFFUSBAPD,3
B002NECEVE,A1ZI4EVM2SQ118,3
B005QUQ9C2,A2NBRQWA4ZR3C0,4
B001W9AM1K,A26OPNLJ0JYHPH,1
073533417X,AYWHCM0TJ4737,5
B00074FYAU,A1HOXKR7OKJ1X1,5
B000P69H62,A2X02RWQ8RFYUW,5
B004P971VI,A2H5IWX8X4QJOT,5
B0002EH3IQ,AHCL2WVP0FIY9,5
B000067QC0,A2WN1IVTKU9GKJ,4
B000EG6F2C,AEBCNWTNKO9Q,5
8499000606,A241UDYWOGCAGX,5
B000BC7T9W,A1QD1SP8P07GCA,1
B00020V59S,A1ZEB03H86WI3F,5
B00BU3ZLJQ,A365PBEOWM7EI7,5
B00DELN680,ABSFFH7ECSE49,5
B00472O26K,A2B1OG9FQ9R3XS,5
B000GYWYFE,A1CZX3CP8IKQIJ,4
B001ANOHNC,AQWSPFJS2ENQK,4
B008B66SBU,A10ZBR6O8S8OCY,5
B0002HZHUY,A1BPPZINVQ2CE6,5
B000J423EI,A1EWDG4CAYKX3M,4
B001SIUV70,A1W0N80I6RSDQU,5
B00BRCN9TO,A3V6QSTG2T9MIO,4
B00CKH9UQQ,A3QDDEW6RXVEAY,3
B003AQBW9E,A2XHZ7VYREN2DT,5
B0067F7RLM,AZQOGNBVDKWR0,4
B001ENFGN8,A2P86DEND7WJG0,5
B000TCWWPA,A2DJBNB0VZU3X3,5
B0038M5ILI,AXAJXJZUL2J5P,4
B00A88G6ES,AXNOIG99M4JF5,4
B000068CKY,A2HNSWGBPZ2E3B,5
B00CI6J8L6,A58F10T4OE58C,4
B000LSZVKA,A1LHOKYENR7HP2,4
B0044DARSY,A11SPSEM08VIXX,3
B001613Q8A,A2DGDRVH2I0TP7,5
B00005BHK3,A3PRSWZ0RL7ACT,4
B007J3F98O,A170GOPHLT54P2,4
B0027CS7OK,A2OW54IN143NN,5
B0015R6UXI,A39KAAOUV3QZZJ,5
B0039S7NO6,A6SSNGR1C5WVO,3
B000QGHPQA,A3AZUPKAO4UPI0,3
B00BU3ZLJQ,A2RTUZEUT87V92,5
B007UE75PW,A3K91X9X2ARDOK,4
B008LQXR82,A3NM4ITNTNWO3X,5
B003PGRGGW,A20RGDA4WCJGN2,5
B006Y3RQ6I,A3K0LATK2OE49G,5
B003U4A12U,A1N6O662DRMWQ6,3
B000641DPQ,A398ZOPW5Q9W4X,4
B006ROJJE6,A1NRMTQ5SZPZA,4
B009B7F6CA,A2XK86IV3B16CO,3
B0071BFNHG,A29R1LQY9XBO4K,5
B00428LIYI,A2RJCHNUGQEL2O,3
B0038BK67A,A3NQU1649SH0Q4,5
B002OSWLR6,A32CQ23727FKOI,5
B006UBLXQ8,A3EQ3SH24TYAP3,5
B004S65XRW,A3L7U85G7MSSXJ,5
B008S9QAAO,AO4FI1ROYBC9A,3
B000UE41BU,A3EZIP6YQX5J8Q,1
B00FBWFVK6,A3MRMA15B8K7YD,1
0786962984,A2EYTOR6PTGHUC,5
B005GSFU4M,AJCTQ96N4C4L1,4
B00GL2TVDS,AQRR2GLPFWZ4I,5
B00006408Q,A5I03TZD4J96V,5
1929780109,A24LFAY8C6YGAV,5
B00CRZXUZI,A226GFM0Q9L37H,5
B00021Z2FU,A21M2FMZVA3ZT7,5
B003U6QLVS,A3JT3H3CEXCYYT,3
B002R7IK74,A1YKTSYMBA1NG4,5
B000U4CUHC,ADUHAXZZ89JVC,4
B008BM2LJ2,A1IJDG904N2OT6,5
B00B28GVLG,A1XJOSJN6FHFO0,5
B000NADFOU,A2V293S5VWOQNJ,4
1929780109,A7TM1HVD8EVS1,5
B00A73O9RU,A3C8CJJB89BTEJ,5
B0077LGDDI,A3Q52VTZBD27QA,4
B00BQYQYFY,A1WR3SVI3YRADM,5
B009VE38CI,A3D27FSC1OZPN,5
8499000606,A51TSKKQAA3ET,5
B00BDMNBMI,A7N541YZQZIXH,4
B0084BPZES,A2MQKLPVQSW7P1,5
B00C6PXLMQ,A35NGY49ZY896M,5
B0001YNLLK,A77L6DK349N94,5
B00CCIKII2,ANCOMAI0I7LVG,5
B000NV6BZE,A2G00U3NCCUOGL,3
B0014411SG,AG8E2F0G98ZTB,3
B00000J4HK,A1Z9ERBNDW5H89,5
1932188126,A1GQAKL9CGQLP1,5
B00004UBH3,A29D89FNZ8ZSKB,5
B000EG6F2C,A11N9M2212IPJ,5
B0015DEDEK,A142GO7HKWSON6,5
B008PQ4JPI,A8INT3NMHRUS4,4
B0001AEZTG,A3OJJN11RPR1EL,5
B0076TRVGO,A3F4YJBZP04HQS,5
B0015KU1DU,A1Q8KRGN5G048F,5
B008LQXR8W,A3UCRKDVKZ07D9,4
B0087HU37S,A2L8A0RH6FT78T,2
B00ECOBFA4,A24R2T2F2PQF6R,3
B0096T8YH2,A2RHV42BTJSVON,4
B0007ODGTQ,AO2DZ7WIPM74U,3
B00005YXUM,ADN98CV2K8ZJ4,2
B00CKH9QWO,ASPL0SF3VVEZH,4
B003ESZDY8,A1APO2NQTV9WDE,5
B0027CS7B8,A2CL9VARDYEKD5,5
B007Q0ONCS,A4G0OC68P7DAE,5
B00JV9HDP6,A18Q24BZK2CB5P,5
B000AM2K56,A3BDXG77R47N81,5
B00006IJE7,A2TCI0C6PWWLW2,3
B000TTPEXU,A1T3CA00ZJW81L,5
B00000IV35,AR01C3SYL0MTP,5
B000MWTPZ2,A1GCM2JZ759APF,4
B0018N5V3Y,A1IQUWJ9N6RSU1,2
8499000606,A2KN2DST6E08N1,5
B004B3BVW8,A17J8QVZAM3UBI,3
B007455ONM,A2OD1JLZEBG380,5
B000ARW60U,A33XV0C8OZF9R7,5
B00004YO0Y,A18S2VGUH9SCV5,3
B000N5QNSK,A71433HBQMIKH,5
B00005BHT0,A22D8MB15BWLYF,5
B00DFDV13E,A1A0TG62X92HRS,4
B004U53AHG,ALLHJD3KZF9KC,4
B000W3XEQM,A26WHR1IP0A250,3
B00B1Z6G1U,A1Y5ERIKQBEMSP,3
B003IX8GDE,A2PZ68PQGHITLG,5
B00B2AY0Q2,A33230MIA3W7G4,4
B006ROJIUG,A2H1W8V6R9TJ9E,5
B00005YVRP,A2XDDJS9XUFBMI,4
B000NNBFRQ,A28DMVM1R0A3LM,4
B00B4EJO1C,A3A93JDI1CFDI1,5
B0017UXNCY,A2Q4KY9ERBSPUC,3
B0006LCK9W,A11DBQ7424WD7W,4
B008AG5VLE,A2VWEBEWNPRLI2,5
B002SXMH3K,A2SA3G2RPDEVRL,4
B00000J0JF,A1ORCWF7LAPYEP,5
B0015KOH3K,A1Q47BWW4698MP,4
B002R6A4KQ,A2WMU1N173I3AN,5
B00000IWHG,A2SHQJP6PNQTLD,5
B00CI6J8KW,A1OS4KPCCWY936,3
B00000IZZD,A18WDOD4HM69IR,4
B001SCC462,AUB0E11HBB39P,5
B000UIGVLY,AATZSBPZI9G1K,5
B007G3VBOI,AX7317G153T8W,5
B001W30EFU,AEO1PJTWZ7DH4,5
B000TXPAAS,A3O3AYO9T29HLT,5
B000BTNQUQ,A8KJS2P6E5DCB,5
B00134PLT2,AO9G0BSJ80V10,5
B00946ZOT8,A2IGNYE8JQ5ZUF,5
B00008W72D,AQ9CYT8G6X81E,5
B000NW0QZY,A1KHFO37SJWIRR,5
B0000AW5SU,A3BJN1XCX51YO0,5
B0044TGS1I,A5NA8I02DWUXE,4
B000DH333G,AICNX5G014AFX,5
B0096T8YBI,A3K4AJLVHAH4OZ,4
B001U3Y5XE,AW1BY6RM40D5H,4
B000NW77U6,A20E5KYAOTET1Z,5
B004IU3DD4,A285ZY7AI6VHO7,5
B001URW7ZI,A2PLWER3W9YC4S,4
B00012TISM,A39BMSIEADPLN5,2
B004VYYA2K,A33UW7VHE84E48,3
B0007WWZIQ,A22GN1A0DVRPXI,5
B000KIC9K6,AABNFMZI3V808,3
B003S9W4AO,A1PVN3FJ3WNG1M,5
B0044T2KBU,AV5Q4JYAD8H1C,3
B004PR49EM,A2P07DRGFFYD2M,5
B00BQYR0KW,A33HIV8RXRDM88,5
